,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
2378,37.632834489642626,38.2063319267253,39.054848249921044,39.98549013437416,40.933619052431105,41.88425358095004,42.832382499007046,43.76302438346024,44.611540706655845,45.18503814373862
2379,37.63185258823977,38.20522525369979,39.053629780748324,39.98419205874276,40.932254766507576,41.8828258399925,42.83088854775738,43.7614508257519,44.60985535280029,45.18322801826042
2380,37.63087071433859,38.20411865663555,39.05241140045147,39.982894071676576,40.930890570351664,41.881398191327165,42.82939469000232,43.75987736122751,44.608170105043286,45.18141804734035
2381,37.62988886795149,38.20301213551723,39.051193109020815,39.98159617317028,40.929526463957906,41.879970634947625,42.827900925735314,43.758303989884865,44.60648496338831,45.17960823095415
2382,37.628907049090856,38.20190569032947,39.04997490644669,39.980298363218544,40.92816244732083,41.87854317084748,42.82640725494983,43.756730711721765,44.604799927838855,45.17779856907757
2383,37.62792525776906,38.200799321056934,39.04875679271944,39.97900064181603,40.92679852043497,41.87711579902032,42.82491367763933,43.755157526736,44.603114998398375,45.17598906168635
2384,37.62694349399846,38.1996930276843,39.04753876782939,39.9777030089574,40.92543468329486,41.87568851945976,42.82342019379728,43.75358443492537,44.60143017507033,45.17417970875627
2385,37.62596175779142,38.198586810196254,39.04632083176687,39.97640546463732,40.92407093589503,41.87426133215937,42.82192680341715,43.752011436287674,44.59974545785816,45.17237051026309
2386,37.62498004916029,38.19748066857749,39.045102984522224,39.97510800885045,40.92270727823003,41.87283423711276,42.82043350649241,43.75043853082071,44.598060846765314,45.17056146618261
2387,37.62399836811741,38.19637460281271,39.043885226085784,39.973810641591456,40.92134371029437,41.87140723431354,42.818940303016525,43.748865718522275,44.596376341795214,45.16875257649061
2388,37.62301671467511,38.195268612886636,39.04266755644788,39.972513362855,40.91998023208261,41.86998032375529,42.817447192982975,43.74729299939017,44.59469194295128,45.166943841162905
2389,37.622035088845706,38.19416269878399,39.04144997559885,39.971216172635735,40.91861684358926,41.86855350543163,42.815954176385226,43.74572037342219,44.59300765023691,45.1651352601753
2390,37.62105349064151,38.19305686048952,39.04023248352903,39.96991907092833,40.91725354480888,41.86712677933614,42.81446125321676,43.74414784061614,44.59132346365551,45.16332683350362
2391,37.62007192007483,38.19195109798797,39.03901508022876,39.96862205772744,40.91589033573599,41.865700145462434,42.812968423471055,43.74257540096981,44.58963938321047,45.1615185611237
2392,37.61909037715795,38.19084541126409,39.03779776568837,39.967325133027714,40.91452721636512,41.864273603804115,42.81147568714159,43.74100305448101,44.58795540890515,45.159710443011384
2393,37.618108861903174,38.18973980030267,39.036580539898196,39.96602829682382,40.91316418669082,41.86284715435478,42.80998304422184,43.73943080114755,44.58627154074294,45.15790247914252
2394,37.61712737432277,38.188634265088474,39.035363402848574,39.96473154911041,40.91180124670761,41.86142079710803,42.808490494705296,43.73785864096722,44.58458777872718,45.15609466949297
2395,37.616145914429005,38.1875288056063,39.034146354529845,39.96343488988214,40.910438396410036,41.85999453205748,42.80699803858544,43.73628657393782,44.58290412286123,45.15428701403861
2396,37.615164482234135,38.18642342184095,39.032929394932346,39.96213831913366,40.909075635792625,41.858568359196724,42.80550567585576,43.73471460005716,44.58122057314842,45.15247951275531
2397,37.61418307775042,38.185318113777235,39.031712524046405,39.96084183685962,40.90771296484992,41.857142278519376,42.804013406509746,43.73314271932304,44.57953712959208,45.15067216561897
2398,37.61320170099009,38.18421288139998,39.03049574186237,39.95954544305468,40.90635038357645,41.85571629001903,42.80252123054088,43.731570931733266,44.577853792195526,45.14886497260549
2399,37.612220351965384,38.18310772469402,39.02927904837057,39.95824913771348,40.90498789196676,41.854290393689304,42.801029147942664,43.72999923728565,44.57617056096207,45.147057933690775
2400,37.61123903068853,38.182002643644196,39.02806244356135,39.95695292083068,40.90362549001538,41.852864589523804,42.79953715870858,43.72842763597798,44.574487435895,45.145251048850746
2401,37.610257737171736,38.18089763823537,39.02684592742505,39.95565679240092,40.90226317771684,41.85143887751613,42.79804526283213,43.72685612780808,44.57280441699762,45.14344431806133
2402,37.609276471427215,38.17979270845241,39.025629499952004,39.95436075241886,40.90090095506569,41.850013257659896,42.79655346030681,43.72528471277374,44.5711215042732,45.14163774129847
2403,37.60829523346716,38.178687854280184,39.02441316113255,39.95306480087913,40.89953882205645,41.84858772994871,42.79506175112612,43.72371339087278,44.56943869772501,45.13983131853811
2404,37.60731402330376,38.17758307570358,39.023196910957026,39.95176893777639,40.89817677868367,41.84716229437619,42.79357013528356,43.722142162103,44.56775599735631,45.1380250497562
2405,37.60633284094919,38.1764783727075,39.021980749415775,39.95047316310528,40.89681482494188,41.84573695093594,42.79207861277263,43.7205710264622,44.56607340317034,45.13621893492872
2406,37.60535168641564,38.17537374527685,39.02076467649914,39.94917747686044,40.895452960825615,41.844311699621564,42.79058718358683,43.7189999839482,44.56439091517036,45.13441297403164
2407,37.60437055971525,38.174269193396555,39.01954869219745,39.94788187903652,40.89409118632942,41.84288654042668,42.78909584771967,43.717429034558805,44.562708533359576,45.13260716704095
2408,37.603389460860186,38.17316471705154,39.01833279650106,39.946586369628164,40.892729501447825,41.84146147334491,42.78760460516466,43.715858178291825,44.56102625774122,45.130801513932646
2409,37.60240838986259,38.17206031622675,39.01711698940031,39.94529094863,40.89136790617537,41.84003649836985,42.786113455915306,43.714287415145066,44.5593440883185,45.12899601468273
2410,37.601427346734596,38.170955990907125,39.01590127088552,39.94399561603668,40.890006400506586,41.838611615495125,42.784622399965116,43.71271674511634,44.557662025094615,45.127190669267215
2411,37.600446331488335,38.16985174107763,39.01468564094705,39.94270037184284,40.88864498443601,41.837186824714344,42.7831314373076,43.711146168203456,44.555980068072756,45.12538547766213
2412,37.59946534413592,38.16874756672324,39.01347009957524,39.94140521604312,40.88728365795819,41.83576212602113,42.781640567936286,43.70957568440423,44.55429821725611,45.1235804398435
2413,37.59848438468947,38.16764346782894,39.012254646760425,39.94011014863216,40.88592242106766,41.83433751940909,42.78014979184468,43.70800529371647,44.55261647264784,45.12177555578738
2414,37.59750345316108,38.16653944437971,39.01103928249295,39.93881516960459,40.884561273758955,41.83291300487184,42.77865910902629,43.706434996137986,44.550934834251116,45.119970825469814
2415,37.59652254956284,38.165435496360566,39.00982400676317,39.93752027895504,40.88320021602661,41.831488582403004,42.77716851947466,43.70486479166659,44.54925330206908,45.11816624886687
2416,37.59554167390684,38.16433162375652,39.00860881956141,39.93622547667816,40.88183924786516,41.8300642519962,42.77567802318328,43.70329468030009,44.54757187610488,45.11636182595462
2417,37.59456082620515,38.163227826552585,39.00739372087802,39.93493076276857,40.88047836926915,41.82864001364504,42.774187620145696,43.70172466203631,44.54589055636165,45.114557556709144
2418,37.593580006469836,38.162124104733806,39.006178710703345,39.933636137220915,40.879117580233114,41.82721586734315,42.772697310355426,43.70015473687306,44.5442093428425,45.11275344110653
2419,37.59259921471296,38.16102045828522,39.00496378902773,39.93234160002982,40.87775688075159,41.825791813084145,42.77120709380599,43.69858490480815,44.542528235550556,45.11094947912287
2420,37.59161845094657,38.15991688719189,39.00374895584151,39.93104715118992,40.87639627081912,41.82436785086165,42.769716970490926,43.697015165839396,44.540847234488915,45.10914567073429
2421,37.5906377151827,38.15881339143888,39.00253421113504,39.929752790695844,40.87503575043024,41.82294398066928,42.76822694040375,43.695445519964615,44.539166339660675,45.107342015916906
2422,37.589657007433395,38.15770997101127,39.001319554898664,39.928458518542215,40.87367531957949,41.82152020250066,42.766737003538005,43.69387596718162,44.53748555106891,45.10553851464684
2423,37.588676327710665,38.15660662589414,39.000104987122725,39.92716433472366,40.87231497826141,41.82009651634941,42.76524715988722,43.692306507488226,44.53580486871671,45.10373516690023
2424,37.58769567602653,38.155503356072586,38.99889050779757,39.92587023923482,40.87095472647053,41.81867292220915,42.76375740944492,43.69073714088225,44.534124292607125,45.10193197265323
2425,37.58671505239299,38.15440016153172,38.99767611691354,39.92457623207031,40.86959456420139,41.817249420073516,42.76226775220466,43.689167867361505,44.53244382274322,45.100128931882
2426,37.585734456822046,38.15329704225665,38.996461814460986,39.92328231322476,40.86823449144854,41.815826009936124,42.76077818815996,43.68759868692381,44.53076345912803,45.09832604456269
2427,37.58475388932569,38.15219399823252,38.995247600430254,39.92198848269279,40.86687450820651,41.8144026917906,42.75928871730437,43.68602959956699,44.52908320176461,45.096523310671486
2428,37.583773349915894,38.15109102944446,38.99403347481169,39.920694740469024,40.86551461446984,41.81297946563056,42.75779933963143,43.684460605288855,44.52740305065596,45.09472073018458
2429,37.58279283860464,38.149988135877614,38.992819437595635,39.91940108654809,40.86415481023307,41.81155633144965,42.75631005513468,43.682891704087226,44.52572300580512,45.09291830307815
2430,37.581812355403876,38.14888531751715,38.99160548877245,39.91810752092461,40.86279509549074,41.810133289241485,42.75482086380767,43.681322895959916,44.52404306721509,45.09111602932841
2431,37.58083190032556,38.147782574348234,38.990391628332475,39.91681404359319,40.86143547023739,41.808710338999695,42.75333176564394,43.67975418090475,44.522363234888864,45.08931390891158
2432,37.57985147338165,38.14667990635605,38.98917785626606,39.91552065454847,40.86007593446755,41.8072874807179,42.75184276063704,43.678185558919544,44.52068350882943,45.08751194180387
2433,37.57887107458407,38.14557731352578,38.98796417256355,39.91422735378506,40.85871648817578,41.80586471438975,42.75035384878052,43.67661703000212,44.519003889039766,45.08571012798152
2434,37.577890703944746,38.144474795842626,38.9867505772153,39.912934141297576,40.8573571313566,41.80444204000885,42.74886503006793,43.6750485941503,44.51732437552285,45.08390846742077
2435,37.576910361475605,38.1433723532918,38.985537070211656,39.91164101708063,40.855997864004564,41.803019457568844,42.747376304492825,43.673480251361894,44.51564496828163,45.08210696009787
2436,37.57593004718855,38.14226998585853,38.98432365154297,39.91034798112885,40.8546386861142,41.80159696706336,42.74588767204876,43.67191200163474,44.513965667319056,45.080305605989075
2437,37.57494976109549,38.14116769352804,38.98311032119959,39.90905503343685,40.85327959768006,41.800174568486035,42.74439913272929,43.670343844966645,44.512286472638074,45.07850440507067
2438,37.57396950320831,38.14006547628557,38.981897079171866,39.90776217399924,40.85192059869667,41.798752261830494,42.74291068652798,43.668775781355436,44.51060738424162,45.07670335731891
2439,37.57298927353891,38.138963334116376,38.98068392545015,39.90646940281063,40.85056168915858,41.79733004709037,42.74142233343838,43.667207810798935,44.5089284021326,45.07490246271011
2440,37.57200907209915,38.13786126700572,38.9794708600248,39.905176719865636,40.849202869060335,41.7959079242593,42.73993407345405,43.66563993329497,44.507249526313934,45.073101721220546
2441,37.571028898900906,38.13675927493887,38.978257882886155,39.90388412515887,40.84784413839647,41.79448589333092,42.738445906568565,43.664072148841356,44.50557075678853,45.07130113282654
2442,37.57004875395604,38.13565735790111,38.97704499402458,39.90259161868494,40.84648549716152,41.79306395429886,42.73695783277548,43.66250445743592,44.50389209355927,45.0695006975044
2443,37.56906863727639,38.134555515877736,38.97583219343042,39.90129920043846,40.84512694535003,41.791642107156754,42.73546985206837,43.660936859076486,44.50221353662905,45.067700415230455
2444,37.56808854887381,38.13345374885405,38.97461948109403,39.90000687041403,40.84376848295654,41.79022035189824,42.733981964440794,43.65936935376088,44.50053508600074,45.06590028598104
2445,37.56710848876013,38.13235205681537,38.97340685700577,39.89871462860627,40.842410109975596,41.78879868851696,42.73249416988633,43.65780194148692,44.4988567416772,45.064100309732495
2446,37.56612845694717,38.131250439747014,38.97219432115598,39.89742247500978,40.84105182640174,41.78737711700655,42.73100646839855,43.65623462225244,44.49717850366129,45.06230048646118
2447,37.56514845344675,38.130148897634314,38.970981873535024,39.896130409619175,40.839693632229505,41.785955637360644,42.729518859971016,43.65466739605526,44.49550037195585,45.06050081614346
2448,37.56416847827069,38.12904743046261,38.969769514133255,39.89483843242905,40.83833552745344,41.784534249572886,42.72803134459731,43.6531002628932,44.49382234656372,45.05870129875569
2449,37.563188531430775,38.12794603821727,38.968557242941024,39.893546543434006,40.836977512068074,41.78311295363691,42.72654392227102,43.65153322276409,44.49214442748772,45.05690193427427
2450,37.5622086129388,38.126844720883646,38.96734505994869,39.89225474262866,40.83561958606796,41.78169174954636,42.72505659298571,43.649966275665754,44.490466614730686,45.055102722675585
2451,37.56122872280654,38.12574347844711,38.96613296514661,39.8909630300076,40.83426174944764,41.780270637294876,42.72356935673496,43.648399421596025,44.48878890829541,45.053303663936035
